DisNo.,Disaster Type,ISO,Country,Start Date,End Date,Total Deaths,No. Affected,Admin1,Admin1 Code
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Mombasa,KEN_Mombasa
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kwale,KEN_Kwale
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kilifi,KEN_Kilifi
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Tana River,KEN_Tana River
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Lamu,KEN_Lamu
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Taita-Taveta,KEN_Taita Taveta
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Garissa,KEN_Garissa
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Wajir,KEN_Wajir
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Mandera,KEN_Mandera
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Marsabit,KEN_Marsabit
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Isiolo,KEN_Isiolo
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Meru,KEN_Meru
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Embu,KEN_Embu
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kitui,KEN_Kitui
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Machakos,KEN_Machakos
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Makueni,KEN_Makueni
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Nyandarua,KEN_Nyandarua
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Nyeri,KEN_Nyeri
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kirinyaga,KEN_Kirinyaga
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Murang'a,KEN_Murang'a
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kiambu,KEN_Kiambu
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Turkana,KEN_Turkana
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,West Pokot,KEN_West Pokot
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Samburu,KEN_Samburu
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Trans Nzoia,KEN_Trans Nzoia
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Uasin Gishu,KEN_Uasin Gishu
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Elgeyo-Marakwet,KEN_Elgeyo-Marakwet
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Nandi,KEN_Nandi
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Baringo,KEN_Baringo
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Laikipia,KEN_Laikipia
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Nakuru,KEN_Nakuru
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Narok,KEN_Narok
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kajiado,KEN_Kajiado
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kericho,KEN_Kericho
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Bomet,KEN_Bomet
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kakamega,KEN_Kakamega
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Vihiga,KEN_Vihiga
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Bungoma,KEN_Bungoma
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Busia,KEN_Busia
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Siaya,KEN_Siaya
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kisumu,KEN_Kisumu
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Homa Bay,KEN_Homa Bay
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Migori,KEN_Migori
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Kisii,KEN_Kisii
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Nyamira,KEN_Nyamira
2026-0153-KEN,Flood,KEN,Kenya,2026-03-06,2026-03-31,59,,Nairobi,KEN_Nairobi
2026-0158-ETH,Flood,ETH,Ethiopia,2026-03-09,2026-03-10,131,14000,,
2019-0625-UGA,Flood,UGA,Uganda,2019-12-18,2019-12-18,65,65250,Bukwo,UGA_Eastern Region
2019-0625-UGA,Flood,UGA,Uganda,2019-12-18,2019-12-18,65,65250,Bundibugyo,UGA_Western Region
2019-0562-TZA,Flood,TZA,United Republic of Tanzania,2019-11-20,2019-11-25,10,,Mwanza,TZA_Mwanza
2019-0540-UGA,Flood,UGA,Uganda,2019-10-15,2019-11-06,3,4750,Bulambuli,UGA_Eastern Region
2019-0540-UGA,Flood,UGA,Uganda,2019-10-15,2019-11-06,3,4750,Mukono,UGA_Central Region
2019-0540-UGA,Flood,UGA,Uganda,2019-10-15,2019-11-06,3,4750,Kasese,UGA_Western Region
2020-0385-UGA,Flood,UGA,Uganda,2020-08-19,2020-08-19,1,4000,Bundibugyo,UGA_Western Region
2020-0458-TZA,Flood,TZA,United Republic of Tanzania,2020-10-13,2020-10-15,12,,Dar-es-salaam,TZA_Dar es Salaam
2019-0500-ETH,Flood,ETH,Ethiopia,2019-10-01,2019-10-13,,200000,Somali,ETH_Somali
2019-0392-SDN,Flood,SDN,Sudan,2019-07-01,2019-09-06,78,346300,Khartoum,SDN_Khartoum
2019-0392-SDN,Flood,SDN,Sudan,2019-07-01,2019-09-06,78,346300,White Nile,SDN_White Nile
2019-0392-SDN,Flood,SDN,Sudan,2019-07-01,2019-09-06,78,346300,Kassala,SDN_Kassala
2019-0392-SDN,Flood,SDN,Sudan,2019-07-01,2019-09-06,78,346300,Northern Kordofan,SDN_North Kordofan
2019-0392-SDN,Flood,SDN,Sudan,2019-07-01,2019-09-06,78,346300,,SDN_Sennar
2019-0392-SDN,Flood,SDN,Sudan,2019-07-01,2019-09-06,78,346300,,SDN_South Darfur
2019-0392-SDN,Flood,SDN,Sudan,2019-07-01,2019-09-06,78,346300,,SDN_Gedaref
2019-0285-SSD,Flood,SSD,South Sudan,2019-06-05,2019-06-07,3,234800,Central Equatoria,SSD_Central Equatoria
2019-0285-SSD,Flood,SSD,South Sudan,2019-06-05,2019-06-07,3,234800,Eastern Equatoria,SSD_Eastern Equatoria
2019-0285-SSD,Flood,SSD,South Sudan,2019-06-05,2019-06-07,3,234800,Jonglei,SSD_Jonglei
2019-0285-SSD,Flood,SSD,South Sudan,2019-06-05,2019-06-07,3,234800,Northern Bahr El Ghazal,SSD_Northern Bahr el Gha
2019-0285-SSD,Flood,SSD,South Sudan,2019-06-05,2019-06-07,3,234800,Upper Nile,SSD_Upper Nile
2021-0227-KEN,Flood,KEN,Kenya,2021-04-07,2021-05-30,9,300000,Nairobi,KEN_Nairobi
2021-0637-UGA,Flood,UGA,Uganda,2021-09-17,2021-09-22,1,41661,Apac,UGA_Northern Region
2021-0637-UGA,Flood,UGA,Uganda,2021-09-17,2021-09-22,1,41661,Kapchorwa,UGA_Eastern Region
2021-0637-UGA,Flood,UGA,Uganda,2021-09-17,2021-09-22,1,41661,Kabale,UGA_Western Region
2018-0292-SDN,Flood,SDN,Sudan,2018-07-23,2018-07-30,23,45705,Northern,SDN_Northern
2018-0292-SDN,Flood,SDN,Sudan,2018-07-23,2018-07-30,23,45705,Sennar,SDN_Sennar
2018-0292-SDN,Flood,SDN,Sudan,2018-07-23,2018-07-30,23,45705,Kassala,SDN_Kassala
2018-0292-SDN,Flood,SDN,Sudan,2018-07-23,2018-07-30,23,45705,,SDN_Blue Nile
2018-0292-SDN,Flood,SDN,Sudan,2018-07-23,2018-07-30,23,45705,,SDN_South Darfur
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,Bakool,SOM_Bakool
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,Bay,SOM_Bay
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,Banadir,SOM_Banadir
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,Galgaduud,SOM_Galgaduud
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,Gedo,SOM_Gedo
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,Hiraan,SOM_Hiiraan
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,Mudug,SOM_Mudug
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,,SOM_Nugaal
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,,SOM_Sool
2018-0133-SOM,Flood,SOM,Somalia,2018-04-01,2018-05-31,5,700000,,SOM_Togdheer
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Arusha,TZA_Arusha
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Dar-es-salaam,TZA_Dar es Salaam
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Dodoma,TZA_Dodoma
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Kilimanjaro,TZA_Kilimanjaro
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Manyara,TZA_Manyara
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Mbeya,TZA_Mbeya
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Morogoro,TZA_Morogoro
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Mtwara,TZA_Mtwara
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Pwani,TZA_Pwani
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Tabora,TZA_Tabora
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Tanga,TZA_Tanga
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Geita,TZA_Geita
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Kagera,TZA_Kagera
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Mwanza,TZA_Mwanza
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Rukwa,TZA_Rukwa
2018-0125-TZA,Flood,TZA,United Republic of Tanzania,2018-04-14,2018-04-18,15,15862,Shinyanga,TZA_Shinyanga
2022-0032-MDG,Flood,MDG,Madagascar,2022-01-17,2022-01-18,34,62112,,
2022-0332-SOM,Flood,SOM,Somalia,2022-05-12,2022-05-30,,4416,,
2022-0650-SSD,Flood,SSD,South Sudan,2022-08-01,2022-10-29,,1000000,Unity,SSD_Unity
2022-0650-SSD,Flood,SSD,South Sudan,2022-08-01,2022-10-29,,1000000,Jonglei,SSD_Jonglei
2022-0650-SSD,Flood,SSD,South Sudan,2022-08-01,2022-10-29,,1000000,Northern Bahr El Ghazal,SSD_Northern Bahr el Gha
2022-0650-SSD,Flood,SSD,South Sudan,2022-08-01,2022-10-29,,1000000,Western Equatoria,SSD_Western Equatoria
2022-0650-SSD,Flood,SSD,South Sudan,2022-08-01,2022-10-29,,1000000,Upper Nile,SSD_Upper Nile
2022-0770-RWA,Flood,RWA,Rwanda,2022-11-17,2022-11-18,3,,Kigali City/Umujyi wa Kigali,RWA_City of Kigali
2016-0327-SSD,Flood,SSD,South Sudan,2016-07-01,2016-08-31,,22000,Unity,SSD_Unity
2023-0187-ETH,Flood,ETH,Ethiopia,2023-03-25,2023-05-12,91,240000,Afar,ETH_Afar
2023-0187-ETH,Flood,ETH,Ethiopia,2023-03-25,2023-05-12,91,240000,Oromia,ETH_Oromia
2023-0187-ETH,Flood,ETH,Ethiopia,2023-03-25,2023-05-12,91,240000,Somali,ETH_Somali
2016-0089-KEN,Flood,KEN,Kenya,2016-03-10,2016-03-10,3,,,
2023-0295-SOM,Flood,SOM,Somalia,2023-04-01,2023-05-01,22,468000,,
2015-0544-SOM,Flood,SOM,Somalia,2015-03-01,2015-04-01,,16296,Bay,SOM_Bay
2015-0544-SOM,Flood,SOM,Somalia,2015-03-01,2015-04-01,,16296,Mudug,SOM_Mudug
2015-0544-SOM,Flood,SOM,Somalia,2015-03-01,2015-04-01,,16296,,SOM_Banadir
2015-0544-SOM,Flood,SOM,Somalia,2015-03-01,2015-04-01,,16296,,SOM_Galgaduud
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Tana River,KEN_Tana River
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Garissa,KEN_Garissa
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Wajir,KEN_Wajir
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Mandera,KEN_Mandera
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Marsabit,KEN_Marsabit
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Isiolo,KEN_Isiolo
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Meru,KEN_Meru
2023-0721-KEN,Flood,KEN,Kenya,2023-10-15,2024-01-01,178,695255,Samburu,KEN_Samburu
2023-0728-ETH,Flood,ETH,Ethiopia,2023-10-01,2023-11-30,60,1500000,Somali Region,ETH_Somali
2023-0728-ETH,Flood,ETH,Ethiopia,2023-10-01,2023-11-30,60,1500000,Afar,ETH_Afar
2023-0728-ETH,Flood,ETH,Ethiopia,2023-10-01,2023-11-30,60,1500000,Oromia,ETH_Oromia
2023-0728-ETH,Flood,ETH,Ethiopia,2023-10-01,2023-11-30,60,1500000,SNNP,ETH_SNNPR
2023-0728-ETH,Flood,ETH,Ethiopia,2023-10-01,2023-11-30,60,1500000,Gambela,ETH_Gambela
2023-0807-TZA,Flood,TZA,United Republic of Tanzania,2023-10-15,2023-11-23,38,2896500,Dar Es Salaam,TZA_Dar es Salaam
2023-0807-TZA,Flood,TZA,United Republic of Tanzania,2023-10-15,2023-11-23,38,2896500,Kigoma,TZA_Kigoma
2023-0807-TZA,Flood,TZA,United Republic of Tanzania,2023-10-15,2023-11-23,38,2896500,Kagera,TZA_Kagera
2023-0807-TZA,Flood,TZA,United Republic of Tanzania,2023-10-15,2023-11-23,38,2896500,Geita,TZA_Geita
2023-0807-TZA,Flood,TZA,United Republic of Tanzania,2023-10-15,2023-11-23,38,2896500,Arusha,TZA_Arusha
2023-0807-TZA,Flood,TZA,United Republic of Tanzania,2023-10-15,2023-11-23,38,2896500,Pwani,TZA_Pwani
2015-0057-MDG,Flood,MDG,Madagascar,2015-02-27,2015-02-27,26,,,
2024-0232-BDI,Flood,BDI,Burundi,2024-04-01,2024-05-02,29,237000,Bujumbura Mairie,BDI_Bujumbura Mairie
2024-0232-BDI,Flood,BDI,Burundi,2024-04-01,2024-05-02,29,237000,Bujumbura rural,BDI_Bujumbura Rural
2024-0232-BDI,Flood,BDI,Burundi,2024-04-01,2024-05-02,29,237000,Rumonge,BDI_Rumonge
2024-0341-ETH,Flood,ETH,Ethiopia,2024-04-01,2024-05-24,5,181548,far,ETH_Afar
2024-0341-ETH,Flood,ETH,Ethiopia,2024-04-01,2024-05-24,5,181548,Amhara,ETH_Amhara
